train_id,route_id,source,destination,distance_km,date,departure_time,departure_hour,day_of_week,month,is_weekend,is_holiday,num_coaches,coach_class,platform_number,passenger_count,seat_capacity,occupancy_pct,delay_minutes,on_time
13173,DEL-JAI,Delhi,Jaipur,303,2024-01-11,05:15,5,Thursday,1,0,0,13,3AC,2,1926,780,246.9,23,0
13176,DEL-JAI,Delhi,Jaipur,303,2024-01-11,17:15,17,Thursday,1,0,0,15,3AC,8,9192,900,1021.3,8,0
13180,DEL-JAI,Delhi,Jaipur,303,2024-01-11,18:45,18,Thursday,1,0,0,18,GEN,6,8777,1080,812.7,24,0
13184,DEL-JAI,Delhi,Jaipur,303,2024-01-11,19:45,19,Thursday,1,0,0,19,2AC,6,6834,1140,599.5,32,0
13186,HYD-MUM,Hyderabad,Mumbai,711,2024-01-11,07:00,7,Thursday,1,0,0,13,3AC,3,2449,780,314.0,16,0
13188,HYD-MUM,Hyderabad,Mumbai,711,2024-01-11,09:45,9,Thursday,1,0,0,16,SL,7,4765,960,496.4,18,0
13190,HYD-MUM,Hyderabad,Mumbai,711,2024-01-11,10:45,10,Thursday,1,0,0,20,SL,3,4000,1200,333.3,22,0
13194,HYD-MUM,Hyderabad,Mumbai,711,2024-01-11,14:45,14,Thursday,1,0,0,14,2AC,6,2154,840,256.4,31,0
13198,MUM-DEL,Mumbai,Delhi,1384,2024-01-12,05:15,5,Friday,1,0,0,13,SL,8,1399,780,179.4,18,0
13199,MUM-DEL,Mumbai,Delhi,1384,2024-01-12,16:45,16,Friday,1,0,0,21,SL,8,5882,1260,466.8,10,0
13202,MUM-DEL,Mumbai,Delhi,1384,2024-01-12,20:00,20,Friday,1,0,0,22,SL,5,5269,1320,399.2,6,0
13207,DEL-CHE,Delhi,Chennai,2180,2024-01-12,10:45,10,Friday,1,0,0,19,SL,8,4183,1140,366.9,22,0
13208,DEL-CHE,Delhi,Chennai,2180,2024-01-12,14:00,14,Friday,1,0,0,19,2AC,6,3091,1140,271.1,22,0
13210,DEL-CHE,Delhi,Chennai,2180,2024-01-12,17:45,17,Friday,1,0,0,18,3AC,7,4961,1080,459.4,8,0
13211,DEL-CHE,Delhi,Chennai,2180,2024-01-12,22:30,22,Friday,1,0,0,10,3AC,6,1992,600,332.0,32,0
13216,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-12,08:30,8,Friday,1,0,0,21,SL,7,4523,1260,359.0,10,0
13217,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-12,11:15,11,Friday,1,0,0,22,3AC,4,3206,1320,242.9,30,0
13220,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-12,12:30,12,Friday,1,0,0,18,3AC,3,3107,1080,287.7,15,0
13224,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-12,14:30,14,Friday,1,0,0,19,3AC,2,2420,1140,212.3,9,0
13226,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-12,16:00,16,Friday,1,0,0,14,GEN,3,3438,840,409.3,27,0
13230,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-12,17:15,17,Friday,1,0,0,12,SL,4,5400,720,750.0,29,0
13233,KOL-DEL,Kolkata,Delhi,1453,2024-01-12,06:00,6,Friday,1,0,0,16,SL,5,1919,960,199.9,27,0
13234,KOL-DEL,Kolkata,Delhi,1453,2024-01-12,09:45,9,Friday,1,0,0,17,3AC,1,5913,1020,579.7,32,0
13235,KOL-DEL,Kolkata,Delhi,1453,2024-01-12,11:45,11,Friday,1,0,0,20,SL,6,4204,1200,350.3,32,0
13238,KOL-DEL,Kolkata,Delhi,1453,2024-01-12,12:45,12,Friday,1,0,0,13,GEN,4,3603,780,461.9,20,0
13242,KOL-DEL,Kolkata,Delhi,1453,2024-01-12,13:30,13,Friday,1,0,0,14,3AC,3,3348,840,398.6,23,0
13246,KOL-DEL,Kolkata,Delhi,1453,2024-01-12,18:30,18,Friday,1,0,0,20,SL,1,6494,1200,541.2,8,0
13248,MUM-GOA,Mumbai,Goa,590,2024-01-12,08:45,8,Friday,1,0,0,10,GEN,7,4100,600,683.3,11,0
13251,MUM-GOA,Mumbai,Goa,590,2024-01-12,10:30,10,Friday,1,0,0,12,GEN,5,3512,720,487.8,7,0
13255,MUM-GOA,Mumbai,Goa,590,2024-01-12,19:30,19,Friday,1,0,0,11,3AC,3,3557,660,538.9,6,0
13257,CHE-BLR,Chennai,Bengaluru,362,2024-01-12,06:00,6,Friday,1,0,0,13,3AC,3,2133,780,273.5,23,0
13258,CHE-BLR,Chennai,Bengaluru,362,2024-01-12,07:45,7,Friday,1,0,0,10,1AC,6,3217,600,536.2,31,0
13262,CHE-BLR,Chennai,Bengaluru,362,2024-01-12,12:45,12,Friday,1,0,0,21,2AC,2,4193,1260,332.8,12,0
13265,CHE-BLR,Chennai,Bengaluru,362,2024-01-12,16:00,16,Friday,1,0,0,21,SL,2,4650,1260,369.0,15,0
13267,CHE-BLR,Chennai,Bengaluru,362,2024-01-12,18:30,18,Friday,1,0,0,12,3AC,3,7215,720,1002.1,25,0
13271,DEL-JAI,Delhi,Jaipur,303,2024-01-12,05:45,5,Friday,1,0,0,15,SL,3,1822,900,202.4,34,0
13272,DEL-JAI,Delhi,Jaipur,303,2024-01-12,10:45,10,Friday,1,0,0,13,2AC,2,5774,780,740.3,9,0
13274,DEL-JAI,Delhi,Jaipur,303,2024-01-12,21:45,21,Friday,1,0,0,15,GEN,6,4128,900,458.7,30,0
13277,HYD-MUM,Hyderabad,Mumbai,711,2024-01-12,07:30,7,Friday,1,0,0,22,GEN,1,1849,1320,140.1,32,0
13281,HYD-MUM,Hyderabad,Mumbai,711,2024-01-12,12:15,12,Friday,1,0,0,18,SL,4,2671,1080,247.3,28,0
13285,HYD-MUM,Hyderabad,Mumbai,711,2024-01-12,13:30,13,Friday,1,0,0,20,2AC,4,2474,1200,206.2,20,0
13286,HYD-MUM,Hyderabad,Mumbai,711,2024-01-12,22:00,22,Friday,1,0,0,13,3AC,2,1893,780,242.7,21,0
13290,MUM-DEL,Mumbai,Delhi,1384,2024-01-13,09:45,9,Saturday,1,1,0,15,SL,3,9770,900,1085.6,29,0
13292,MUM-DEL,Mumbai,Delhi,1384,2024-01-13,15:00,15,Saturday,1,1,0,10,SL,1,6824,600,1137.3,13,0
13295,MUM-DEL,Mumbai,Delhi,1384,2024-01-13,17:00,17,Saturday,1,1,0,10,GEN,7,8173,600,1362.2,21,0
13300,MUM-DEL,Mumbai,Delhi,1384,2024-01-13,18:45,18,Saturday,1,1,0,16,SL,2,8615,960,897.4,25,0
13302,MUM-DEL,Mumbai,Delhi,1384,2024-01-13,19:15,19,Saturday,1,1,0,14,2AC,2,8624,840,1026.7,21,0
13304,DEL-CHE,Delhi,Chennai,2180,2024-01-13,14:00,14,Saturday,1,1,0,14,SL,4,3794,840,451.7,6,0
13306,DEL-CHE,Delhi,Chennai,2180,2024-01-13,15:00,15,Saturday,1,1,0,16,2AC,1,4444,960,462.9,14,0
13310,DEL-CHE,Delhi,Chennai,2180,2024-01-13,17:00,17,Saturday,1,1,0,10,SL,1,5659,600,943.2,10,0
13313,DEL-CHE,Delhi,Chennai,2180,2024-01-13,22:30,22,Saturday,1,1,0,18,SL,5,2500,1080,231.5,10,0
13318,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-13,05:45,5,Saturday,1,1,0,14,SL,5,1097,840,130.6,27,0
13322,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-13,08:00,8,Saturday,1,1,0,17,3AC,6,5900,1020,578.4,6,0
13327,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-13,10:15,10,Saturday,1,1,0,15,2AC,2,5043,900,560.3,33,0
13328,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-13,13:00,13,Saturday,1,1,0,13,SL,1,2913,780,373.5,6,0
13332,KOL-DEL,Kolkata,Delhi,1453,2024-01-13,06:15,6,Saturday,1,1,0,12,GEN,1,2241,720,311.2,22,0
13333,KOL-DEL,Kolkata,Delhi,1453,2024-01-13,11:15,11,Saturday,1,1,0,15,3AC,6,4278,900,475.3,13,0
13335,KOL-DEL,Kolkata,Delhi,1453,2024-01-13,16:30,16,Saturday,1,1,0,11,SL,1,5920,660,897.0,10,0
13338,KOL-DEL,Kolkata,Delhi,1453,2024-01-13,20:00,20,Saturday,1,1,0,16,2AC,8,5718,960,595.6,32,0
13343,MUM-GOA,Mumbai,Goa,590,2024-01-13,05:15,5,Saturday,1,1,0,14,SL,5,886,840,105.5,28,0
13345,MUM-GOA,Mumbai,Goa,590,2024-01-13,07:15,7,Saturday,1,1,0,17,3AC,8,2431,1020,238.3,29,0
13347,MUM-GOA,Mumbai,Goa,590,2024-01-13,10:15,10,Saturday,1,1,0,12,1AC,7,3686,720,511.9,5,0
13350,MUM-GOA,Mumbai,Goa,590,2024-01-13,15:30,15,Saturday,1,1,0,20,SL,1,2961,1200,246.7,35,0
13352,MUM-GOA,Mumbai,Goa,590,2024-01-13,19:00,19,Saturday,1,1,0,22,SL,5,4498,1320,340.8,8,0
13357,CHE-BLR,Chennai,Bengaluru,362,2024-01-13,06:30,6,Saturday,1,1,0,11,1AC,4,2270,660,343.9,33,0
13358,CHE-BLR,Chennai,Bengaluru,362,2024-01-13,07:45,7,Saturday,1,1,0,21,GEN,8,3655,1260,290.1,28,0
13363,CHE-BLR,Chennai,Bengaluru,362,2024-01-13,18:00,18,Saturday,1,1,0,18,2AC,7,7730,1080,715.7,7,0
13366,CHE-BLR,Chennai,Bengaluru,362,2024-01-13,20:00,20,Saturday,1,1,0,16,SL,3,6509,960,678.0,12,0
13371,DEL-JAI,Delhi,Jaipur,303,2024-01-13,10:30,10,Saturday,1,1,0,13,2AC,4,8423,780,1079.9,9,0
13374,DEL-JAI,Delhi,Jaipur,303,2024-01-13,12:00,12,Saturday,1,1,0,12,2AC,8,5947,720,826.0,19,0
13377,DEL-JAI,Delhi,Jaipur,303,2024-01-13,15:45,15,Saturday,1,1,0,11,SL,4,7018,660,1063.3,19,0
13380,DEL-JAI,Delhi,Jaipur,303,2024-01-13,17:45,17,Saturday,1,1,0,14,GEN,2,10405,840,1238.7,10,0
13381,DEL-JAI,Delhi,Jaipur,303,2024-01-13,22:00,22,Saturday,1,1,0,13,SL,6,3831,780,491.2,9,0
13385,HYD-MUM,Hyderabad,Mumbai,711,2024-01-13,06:30,6,Saturday,1,1,0,14,SL,3,1875,840,223.2,5,0
13389,HYD-MUM,Hyderabad,Mumbai,711,2024-01-13,15:45,15,Saturday,1,1,0,18,SL,4,3963,1080,366.9,8,0
13390,HYD-MUM,Hyderabad,Mumbai,711,2024-01-13,16:00,16,Saturday,1,1,0,22,SL,2,4356,1320,330.0,5,0
13391,HYD-MUM,Hyderabad,Mumbai,711,2024-01-13,17:15,17,Saturday,1,1,0,12,2AC,7,5425,720,753.5,16,0
13392,MUM-DEL,Mumbai,Delhi,1384,2024-01-14,05:45,5,Sunday,1,1,0,22,2AC,6,1797,1320,136.1,8,0
13396,MUM-DEL,Mumbai,Delhi,1384,2024-01-14,07:45,7,Sunday,1,1,0,10,2AC,7,3640,600,606.7,31,0
13399,MUM-DEL,Mumbai,Delhi,1384,2024-01-14,08:45,8,Sunday,1,1,0,10,3AC,7,7381,600,1230.2,10,0
13401,MUM-DEL,Mumbai,Delhi,1384,2024-01-14,15:15,15,Sunday,1,1,0,12,3AC,8,6697,720,930.1,33,0
13404,MUM-DEL,Mumbai,Delhi,1384,2024-01-14,22:00,22,Sunday,1,1,0,19,SL,4,3861,1140,338.7,25,0
13409,DEL-CHE,Delhi,Chennai,2180,2024-01-14,06:15,6,Sunday,1,1,0,16,2AC,4,2088,960,217.5,25,0
13414,DEL-CHE,Delhi,Chennai,2180,2024-01-14,09:00,9,Sunday,1,1,0,16,SL,6,7499,960,781.1,20,0
13417,DEL-CHE,Delhi,Chennai,2180,2024-01-14,11:45,11,Sunday,1,1,0,15,GEN,6,4368,900,485.3,17,0
13420,DEL-CHE,Delhi,Chennai,2180,2024-01-14,18:15,18,Sunday,1,1,0,10,3AC,4,9175,600,1529.2,5,0
13425,DEL-CHE,Delhi,Chennai,2180,2024-01-14,20:00,20,Sunday,1,1,0,22,GEN,6,5277,1320,399.8,29,0
13430,DEL-CHE,Delhi,Chennai,2180,2024-01-14,21:15,21,Sunday,1,1,0,12,2AC,4,3643,720,506.0,13,0
13433,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-14,12:15,12,Sunday,1,1,0,12,3AC,6,3394,720,471.4,30,0
13435,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-14,16:00,16,Sunday,1,1,0,21,SL,3,4270,1260,338.9,23,0
13436,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-14,17:45,17,Sunday,1,1,0,18,3AC,8,6224,1080,576.3,6,0
13438,KOL-DEL,Kolkata,Delhi,1453,2024-01-14,05:45,5,Sunday,1,1,0,10,3AC,4,1397,600,232.8,30,0
13439,KOL-DEL,Kolkata,Delhi,1453,2024-01-14,12:30,12,Sunday,1,1,0,21,2AC,6,3954,1260,313.8,6,0
13440,KOL-DEL,Kolkata,Delhi,1453,2024-01-14,22:15,22,Sunday,1,1,0,19,SL,3,2619,1140,229.7,29,0
13444,MUM-GOA,Mumbai,Goa,590,2024-01-14,06:30,6,Sunday,1,1,0,14,3AC,3,1381,840,164.4,28,0
13449,MUM-GOA,Mumbai,Goa,590,2024-01-14,07:45,7,Sunday,1,1,0,20,3AC,6,2652,1200,221.0,12,0
13451,MUM-GOA,Mumbai,Goa,590,2024-01-14,14:15,14,Sunday,1,1,0,16,3AC,5,2796,960,291.2,9,0
13456,MUM-GOA,Mumbai,Goa,590,2024-01-14,16:00,16,Sunday,1,1,0,21,GEN,7,3847,1260,305.3,32,0
13461,MUM-GOA,Mumbai,Goa,590,2024-01-14,17:00,17,Sunday,1,1,0,12,SL,4,5382,720,747.5,25,0
13462,CHE-BLR,Chennai,Bengaluru,362,2024-01-14,09:00,9,Sunday,1,1,0,13,3AC,6,8376,780,1073.8,10,0
13463,CHE-BLR,Chennai,Bengaluru,362,2024-01-14,15:30,15,Sunday,1,1,0,17,1AC,4,4818,1020,472.4,12,0
13467,CHE-BLR,Chennai,Bengaluru,362,2024-01-14,20:30,20,Sunday,1,1,0,14,SL,1,6310,840,751.2,6,0
13471,DEL-JAI,Delhi,Jaipur,303,2024-01-14,10:45,10,Sunday,1,1,0,11,SL,4,8762,660,1327.6,10,0
13474,DEL-JAI,Delhi,Jaipur,303,2024-01-14,11:00,11,Sunday,1,1,0,22,SL,5,6052,1320,458.5,5,0
13478,DEL-JAI,Delhi,Jaipur,303,2024-01-14,12:30,12,Sunday,1,1,0,11,2AC,3,6204,660,940.0,33,0
13483,DEL-JAI,Delhi,Jaipur,303,2024-01-14,18:15,18,Sunday,1,1,0,21,2AC,2,10601,1260,841.3,15,0
13487,DEL-JAI,Delhi,Jaipur,303,2024-01-14,21:45,21,Sunday,1,1,0,21,1AC,3,5069,1260,402.3,24,0
13491,DEL-JAI,Delhi,Jaipur,303,2024-01-14,22:15,22,Sunday,1,1,0,10,2AC,4,4188,600,698.0,11,0
13492,HYD-MUM,Hyderabad,Mumbai,711,2024-01-14,05:45,5,Sunday,1,1,0,19,SL,8,1311,1140,115.0,9,0
13497,HYD-MUM,Hyderabad,Mumbai,711,2024-01-14,06:30,6,Sunday,1,1,0,10,3AC,5,1587,600,264.5,31,0
13500,HYD-MUM,Hyderabad,Mumbai,711,2024-01-14,12:45,12,Sunday,1,1,0,13,2AC,4,3566,780,457.2,10,0
13504,HYD-MUM,Hyderabad,Mumbai,711,2024-01-14,14:00,14,Sunday,1,1,0,17,SL,5,2926,1020,286.9,30,0
13509,HYD-MUM,Hyderabad,Mumbai,711,2024-01-14,22:45,22,Sunday,1,1,0,17,GEN,5,2030,1020,199.0,7,0
13512,MUM-DEL,Mumbai,Delhi,1384,2024-01-15,07:00,7,Monday,1,0,0,14,3AC,5,3400,840,404.8,12,0
13515,MUM-DEL,Mumbai,Delhi,1384,2024-01-15,10:00,10,Monday,1,0,0,12,SL,2,5473,720,760.1,7,0
13519,MUM-DEL,Mumbai,Delhi,1384,2024-01-15,12:45,12,Monday,1,0,0,22,SL,1,4427,1320,335.4,31,0
13521,MUM-DEL,Mumbai,Delhi,1384,2024-01-15,16:45,16,Monday,1,0,0,18,SL,8,5489,1080,508.2,23,0
13526,MUM-DEL,Mumbai,Delhi,1384,2024-01-15,17:45,17,Monday,1,0,0,14,2AC,1,7509,840,893.9,21,0
13528,MUM-DEL,Mumbai,Delhi,1384,2024-01-15,22:15,22,Monday,1,0,0,11,GEN,8,2719,660,412.0,10,0
13533,DEL-CHE,Delhi,Chennai,2180,2024-01-15,06:00,6,Monday,1,0,0,20,3AC,3,1672,1200,139.3,31,0
13537,DEL-CHE,Delhi,Chennai,2180,2024-01-15,09:30,9,Monday,1,0,0,15,GEN,2,5318,900,590.9,7,0
13541,DEL-CHE,Delhi,Chennai,2180,2024-01-15,11:45,11,Monday,1,0,0,18,3AC,5,3252,1080,301.1,21,0
13545,DEL-CHE,Delhi,Chennai,2180,2024-01-15,22:00,22,Monday,1,0,0,22,SL,7,2136,1320,161.8,8,0
13549,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-15,08:00,8,Monday,1,0,0,22,3AC,6,4659,1320,353.0,33,0
13551,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-15,09:30,9,Monday,1,0,0,16,SL,8,4774,960,497.3,6,0
13555,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-15,14:30,14,Monday,1,0,0,16,2AC,7,2681,960,279.3,6,0
13558,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-15,21:30,21,Monday,1,0,0,21,3AC,8,2819,1260,223.7,34,0
13562,KOL-DEL,Kolkata,Delhi,1453,2024-01-15,05:45,5,Monday,1,0,0,21,SL,4,1031,1260,81.8,0,1
13566,KOL-DEL,Kolkata,Delhi,1453,2024-01-15,09:30,9,Monday,1,0,0,14,SL,2,6563,840,781.3,11,0
13567,KOL-DEL,Kolkata,Delhi,1453,2024-01-15,14:15,14,Monday,1,0,0,16,SL,6,3058,960,318.5,31,0
13572,KOL-DEL,Kolkata,Delhi,1453,2024-01-15,15:15,15,Monday,1,0,0,11,3AC,7,4088,660,619.4,9,0
13573,KOL-DEL,Kolkata,Delhi,1453,2024-01-15,19:00,19,Monday,1,0,0,12,2AC,4,5267,720,731.5,31,0
13574,MUM-GOA,Mumbai,Goa,590,2024-01-15,06:30,6,Monday,1,0,0,21,2AC,6,1035,1260,82.1,0,1
13578,MUM-GOA,Mumbai,Goa,590,2024-01-15,19:00,19,Monday,1,0,0,13,3AC,8,3157,780,404.7,10,0
13579,MUM-GOA,Mumbai,Goa,590,2024-01-15,21:30,21,Monday,1,0,0,15,2AC,5,2098,900,233.1,28,0
13584,MUM-GOA,Mumbai,Goa,590,2024-01-15,22:30,22,Monday,1,0,0,10,3AC,3,1459,600,243.2,32,0
13586,CHE-BLR,Chennai,Bengaluru,362,2024-01-15,09:45,9,Monday,1,0,0,18,1AC,1,6178,1080,572.0,20,0
13591,CHE-BLR,Chennai,Bengaluru,362,2024-01-15,11:15,11,Monday,1,0,0,19,SL,4,4162,1140,365.1,13,0
13595,CHE-BLR,Chennai,Bengaluru,362,2024-01-15,12:30,12,Monday,1,0,0,21,GEN,5,3277,1260,260.1,18,0
13600,CHE-BLR,Chennai,Bengaluru,362,2024-01-15,22:30,22,Monday,1,0,0,17,3AC,8,2327,1020,228.1,14,0
13603,DEL-JAI,Delhi,Jaipur,303,2024-01-15,05:30,5,Monday,1,0,0,14,SL,8,1517,840,180.6,7,0
13606,DEL-JAI,Delhi,Jaipur,303,2024-01-15,08:30,8,Monday,1,0,0,20,3AC,5,7279,1200,606.6,13,0
13607,DEL-JAI,Delhi,Jaipur,303,2024-01-15,13:15,13,Monday,1,0,0,12,SL,4,4336,720,602.2,33,0
13608,DEL-JAI,Delhi,Jaipur,303,2024-01-15,14:45,14,Monday,1,0,0,20,3AC,3,4246,1200,353.8,28,0
13612,DEL-JAI,Delhi,Jaipur,303,2024-01-15,15:45,15,Monday,1,0,0,14,3AC,7,5350,840,636.9,17,0
13614,DEL-JAI,Delhi,Jaipur,303,2024-01-15,16:00,16,Monday,1,0,0,19,SL,4,7260,1140,636.8,15,0
13617,HYD-MUM,Hyderabad,Mumbai,711,2024-01-15,07:15,7,Monday,1,0,0,14,2AC,3,2108,840,251.0,28,0
13620,HYD-MUM,Hyderabad,Mumbai,711,2024-01-15,14:15,14,Monday,1,0,0,20,GEN,2,2635,1200,219.6,12,0
13623,HYD-MUM,Hyderabad,Mumbai,711,2024-01-15,15:15,15,Monday,1,0,0,21,GEN,7,2719,1260,215.8,30,0
13624,HYD-MUM,Hyderabad,Mumbai,711,2024-01-15,16:30,16,Monday,1,0,0,14,SL,8,3794,840,451.7,32,0
13626,HYD-MUM,Hyderabad,Mumbai,711,2024-01-15,18:45,18,Monday,1,0,0,10,GEN,2,5509,600,918.2,20,0
13627,HYD-MUM,Hyderabad,Mumbai,711,2024-01-15,21:00,21,Monday,1,0,0,20,3AC,5,1981,1200,165.1,18,0
13628,MUM-DEL,Mumbai,Delhi,1384,2024-01-16,09:45,9,Tuesday,1,0,0,12,3AC,3,7274,720,1010.3,29,0
13629,MUM-DEL,Mumbai,Delhi,1384,2024-01-16,11:45,11,Tuesday,1,0,0,15,SL,3,4833,900,537.0,15,0
13631,MUM-DEL,Mumbai,Delhi,1384,2024-01-16,15:00,15,Tuesday,1,0,0,17,3AC,3,4751,1020,465.8,23,0
13636,MUM-DEL,Mumbai,Delhi,1384,2024-01-16,21:45,21,Tuesday,1,0,0,22,SL,2,4108,1320,311.2,9,0
13637,DEL-CHE,Delhi,Chennai,2180,2024-01-16,05:00,5,Tuesday,1,0,0,18,2AC,6,1032,1080,95.6,35,0
13638,DEL-CHE,Delhi,Chennai,2180,2024-01-16,11:30,11,Tuesday,1,0,0,22,SL,4,3433,1320,260.1,5,0
13640,DEL-CHE,Delhi,Chennai,2180,2024-01-16,12:15,12,Tuesday,1,0,0,13,SL,6,3214,780,412.1,14,0
13641,DEL-CHE,Delhi,Chennai,2180,2024-01-16,17:00,17,Tuesday,1,0,0,16,SL,5,5931,960,617.8,10,0
13646,DEL-CHE,Delhi,Chennai,2180,2024-01-16,18:00,18,Tuesday,1,0,0,14,GEN,8,6009,840,715.4,28,0
13650,DEL-CHE,Delhi,Chennai,2180,2024-01-16,22:30,22,Tuesday,1,0,0,16,GEN,3,2069,960,215.5,15,0
13652,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-16,05:15,5,Tuesday,1,0,0,21,GEN,4,947,1260,75.2,0,1
13655,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-16,08:00,8,Tuesday,1,0,0,15,SL,1,4305,900,478.3,17,0
13656,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-16,10:00,10,Tuesday,1,0,0,19,GEN,2,3784,1140,331.9,25,0
13657,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-16,11:00,11,Tuesday,1,0,0,21,2AC,8,3177,1260,252.1,17,0
13658,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-16,17:30,17,Tuesday,1,0,0,17,SL,4,4734,1020,464.1,27,0
13663,KOL-DEL,Kolkata,Delhi,1453,2024-01-16,08:15,8,Tuesday,1,0,0,16,SL,2,5566,960,579.8,21,0
13665,KOL-DEL,Kolkata,Delhi,1453,2024-01-16,13:00,13,Tuesday,1,0,0,14,2AC,2,3568,840,424.8,20,0
13669,KOL-DEL,Kolkata,Delhi,1453,2024-01-16,14:15,14,Tuesday,1,0,0,22,3AC,4,3455,1320,261.7,16,0
13671,KOL-DEL,Kolkata,Delhi,1453,2024-01-16,18:30,18,Tuesday,1,0,0,12,1AC,8,6291,720,873.8,34,0
13672,KOL-DEL,Kolkata,Delhi,1453,2024-01-16,19:45,19,Tuesday,1,0,0,15,3AC,1,6149,900,683.2,26,0
13674,MUM-GOA,Mumbai,Goa,590,2024-01-16,07:00,7,Tuesday,1,0,0,21,SL,5,1808,1260,143.5,25,0
13676,MUM-GOA,Mumbai,Goa,590,2024-01-16,09:45,9,Tuesday,1,0,0,14,3AC,1,3406,840,405.5,8,0
13677,MUM-GOA,Mumbai,Goa,590,2024-01-16,20:00,20,Tuesday,1,0,0,14,3AC,6,2528,840,301.0,18,0
13682,CHE-BLR,Chennai,Bengaluru,362,2024-01-16,05:15,5,Tuesday,1,0,0,15,3AC,8,1071,900,119.0,35,0
13683,CHE-BLR,Chennai,Bengaluru,362,2024-01-16,06:30,6,Tuesday,1,0,0,21,2AC,6,1924,1260,152.7,10,0
13687,CHE-BLR,Chennai,Bengaluru,362,2024-01-16,09:45,9,Tuesday,1,0,0,16,GEN,5,6669,960,694.7,31,0
13692,DEL-JAI,Delhi,Jaipur,303,2024-01-16,07:00,7,Tuesday,1,0,0,12,2AC,8,4627,720,642.6,30,0
13693,DEL-JAI,Delhi,Jaipur,303,2024-01-16,08:45,8,Tuesday,1,0,0,12,SL,6,7880,720,1094.4,24,0
13697,DEL-JAI,Delhi,Jaipur,303,2024-01-16,10:15,10,Tuesday,1,0,0,17,GEN,2,6602,1020,647.3,33,0
13702,DEL-JAI,Delhi,Jaipur,303,2024-01-16,16:45,16,Tuesday,1,0,0,10,2AC,6,7165,600,1194.2,5,0
13704,DEL-JAI,Delhi,Jaipur,303,2024-01-16,18:15,18,Tuesday,1,0,0,20,GEN,2,7506,1200,625.5,18,0
13709,DEL-JAI,Delhi,Jaipur,303,2024-01-16,22:45,22,Tuesday,1,0,0,15,SL,7,3178,900,353.1,9,0
13711,HYD-MUM,Hyderabad,Mumbai,711,2024-01-16,05:45,5,Tuesday,1,0,0,12,2AC,8,966,720,134.2,15,0
13715,HYD-MUM,Hyderabad,Mumbai,711,2024-01-16,10:30,10,Tuesday,1,0,0,14,2AC,4,3209,840,382.0,22,0
13720,HYD-MUM,Hyderabad,Mumbai,711,2024-01-16,20:45,20,Tuesday,1,0,0,13,2AC,8,3547,780,454.7,30,0
13725,MUM-DEL,Mumbai,Delhi,1384,2024-01-17,06:00,6,Wednesday,1,0,0,11,3AC,1,2372,660,359.4,22,0
13730,MUM-DEL,Mumbai,Delhi,1384,2024-01-17,07:00,7,Wednesday,1,0,0,11,SL,5,3451,660,522.9,33,0
13731,MUM-DEL,Mumbai,Delhi,1384,2024-01-17,10:15,10,Wednesday,1,0,0,20,SL,6,6177,1200,514.8,16,0
13734,MUM-DEL,Mumbai,Delhi,1384,2024-01-17,12:15,12,Wednesday,1,0,0,17,3AC,8,5211,1020,510.9,27,0
13737,MUM-DEL,Mumbai,Delhi,1384,2024-01-17,19:45,19,Wednesday,1,0,0,11,2AC,4,7030,660,1065.2,5,0
13742,MUM-DEL,Mumbai,Delhi,1384,2024-01-17,20:30,20,Wednesday,1,0,0,20,GEN,5,5354,1200,446.2,22,0
13743,DEL-CHE,Delhi,Chennai,2180,2024-01-17,06:45,6,Wednesday,1,0,0,11,3AC,4,1642,660,248.8,11,0
13746,DEL-CHE,Delhi,Chennai,2180,2024-01-17,07:45,7,Wednesday,1,0,0,13,3AC,4,2455,780,314.7,27,0
13750,DEL-CHE,Delhi,Chennai,2180,2024-01-17,08:00,8,Wednesday,1,0,0,22,3AC,2,5289,1320,400.7,29,0
13754,DEL-CHE,Delhi,Chennai,2180,2024-01-17,10:45,10,Wednesday,1,0,0,20,SL,3,4042,1200,336.8,35,0
13759,DEL-CHE,Delhi,Chennai,2180,2024-01-17,12:00,12,Wednesday,1,0,0,18,SL,7,3273,1080,303.1,31,0
